"df.ind"	"df.values"
"13107"	"SLC12A9"	0.449941846206789
"13108"	"PITPNM1"	0.4496972567701
"13109"	"NAB1"	0.449678389180183
"13110"	"AL358781.1"	0.4496221239122
"13111"	"ELOA"	0.449489092071075
"13112"	"ERI2"	0.449242176559939
"13113"	"AC004943.2"	0.449137202265833
"13114"	"RNF20"	0.449112213364654
"13115"	"TSEN2"	0.44909770740667
"13116"	"BFAR"	0.449064561179379
"13117"	"JADE3"	0.448832167630367
"13118"	"P3H1"	0.448765727410403
"13119"	"IRX3"	0.448568535523857
"13120"	"FAAP24"	0.448047530636402
"13121"	"ZNF776"	0.447523158442944
"13122"	"PTPN21"	0.447522474614978
"13123"	"ZNF529-AS1"	0.447508531293832
"13124"	"TLK1"	0.44716009549358
"13125"	"NOL9"	0.446753069768689
"13126"	"CDK17"	0.446701901536995
"13127"	"ETV5"	0.446360757094564
"13128"	"AP1S1"	0.446198121015718
"13129"	"EEF1AKMT1"	0.446148667377734
"13130"	"UBE2G2"	0.445884684877886
"13131"	"UBE3A"	0.445337912700439
"13132"	"SWT1"	0.445292732139497
"13133"	"IQCH-AS1"	0.444980696422727
"13134"	"TRIM2"	0.444671673277744
"13135"	"NKIRAS2"	0.444051032047638
"13136"	"RAP2A"	0.444009347202512
"13137"	"ZNF486"	0.443996096597088
"13138"	"RRP9"	0.443660412512317
"13139"	"RBM27"	0.443427587299603
"13140"	"GNB1"	0.4431674221976
"13141"	"VASP"	0.44312486693826
"13142"	"RTL8A"	0.442512761469145
"13143"	"TMEM50B"	0.44244931874604
"13144"	"HELLPAR"	0.442023477018687
"13145"	"HIBADH"	0.441967397378093
"13146"	"DNAJC30"	0.441349335679515
"13147"	"CCNYL1"	0.441153968780046
"13148"	"NAB2"	0.44065074511864
"13149"	"UBE2F"	0.440520507106528
"13150"	"CCNE2"	0.440348891475229
"13151"	"RPS7"	0.440341374906211
"13152"	"KPNA3"	0.440090878398973
"13153"	"IFNAR2"	0.439799259732564
"13154"	"VPS36"	0.439085505644298
"13155"	"SHC1"	0.438995136712686
"13156"	"UTP4"	0.438875530184992
"13157"	"NF1"	0.438754522906619
"13158"	"TMEM94"	0.438596666466867
"13159"	"WBP1"	0.4379217478139
"13160"	"DNAAF5"	0.437725174711449
"13161"	"CCDC106"	0.437487719313224
"13162"	"CCDC90B"	0.437275785938119
"13163"	"BBIP1"	0.437038197328386
"13164"	"AC093627.5"	0.436597579697953
"13165"	"GPR20"	0.43629166522287
"13166"	"U2AF1L4"	0.435777091521881
"13167"	"GRPEL2"	0.435188906451114
"13168"	"ING1"	0.435119898066828
"13169"	"CAMKK1"	0.434985349938129
"13170"	"RAD51-AS1"	0.434893832477465
"13171"	"ATP11C"	0.434455118457244
"13172"	"NBPF19"	0.434449609827729
"13173"	"KLHL20"	0.434079830233885
"13174"	"C8orf58"	0.433945613068847
"13175"	"SEMA3F"	0.433383876539012
"13176"	"DPM1"	0.432536482828895
"13177"	"PKM"	0.432334940624793
"13178"	"KIF20B"	0.432184858352588
"13179"	"CLPB"	0.431962187494229
"13180"	"PRPSAP2"	0.431778504127923
"13181"	"SMC6"	0.430771781293891
"13182"	"AHI1"	0.430701727211742
"13183"	"ZBTB4"	0.430630417599755
"13184"	"USP32"	0.430063950502381
"13185"	"RNF213"	0.430000291732219
"13186"	"BPNT1"	0.42991728182074
"13187"	"SYNE2"	0.429408507071954
"13188"	"EXOC3"	0.429342176675353
"13189"	"RFX7"	0.429233905741765
"13190"	"AHNAK"	0.428891078228615
"13191"	"SOGA1"	0.42873695767287
"13192"	"FAM207A"	0.428731380737668
"13193"	"RREB1"	0.427325378109572
"13194"	"ALMS1-IT1"	0.426491924213387
"13195"	"PRPF4B"	0.426312850232846
"13196"	"FAM3C"	0.426130921560334
"13197"	"MCM9"	0.426099468226035
"13198"	"ZBTB8OS"	0.425782758632029
"13199"	"CYTH1"	0.425713635055214
"13200"	"KATNA1"	0.425689414751248
"13201"	"ABCD4"	0.425328758863988
"13202"	"FARS2"	0.424992492972496
"13203"	"FBXW7"	0.424940048094575
"13204"	"TNNT3"	0.42492136875288
"13205"	"PTPN11"	0.424692677367623
"13206"	"SF3A1"	0.424638860846924
"13207"	"GOLGA2"	0.424482066057718
"13208"	"PPP1CB"	0.424445852833219
"13209"	"EBLN2"	0.424167211718974
"13210"	"NPTXR"	0.42413837177563
"13211"	"INTS3"	0.423833853339543
"13212"	"MRPL47"	0.423825253709581
"13213"	"NUP93"	0.423418773063698
"13214"	"AUH"	0.423290671860145
"13215"	"IDS"	0.422934500007234
"13216"	"RWDD2B"	0.422829381469533
"13217"	"LGR4"	0.422821509610644
"13218"	"RBMS2"	0.422815278719651
"13219"	"TMEM268"	0.422772344999302
"13220"	"ERCC1"	0.422721402169279
"13221"	"STK19"	0.422658107850982
"13222"	"TMEM14C"	0.422179115835973
"13223"	"DVL3"	0.422063146093776
"13224"	"SFMBT1"	0.42204975131489
"13225"	"ZNF133"	0.422046140854481
"13226"	"SERTAD4-AS1"	0.421978793591911
"13227"	"SYNRG"	0.42157015570986
"13228"	"C11orf95"	0.421535285301631
"13229"	"KHDRBS3"	0.421306666788169
"13230"	"CREB5"	0.421274062420359
"13231"	"CEP170B"	0.42125805698273
"13232"	"FEM1C"	0.421122511766102
"13233"	"UACA"	0.420752980186779
"13234"	"KCTD21-AS1"	0.420407632782028
"13235"	"PAXIP1-AS2"	0.420305189724512
"13236"	"ELMOD2"	0.419863283780448
"13237"	"HELZ2"	0.419612107248153
"13238"	"ETV6"	0.419416423528055
"13239"	"AJUBA"	0.419239309310313
"13240"	"SCX"	0.419237511802833
"13241"	"PSMD7"	0.417775936312367
"13242"	"MRPS31"	0.417602631612656
"13243"	"DNAJC1"	0.417328501475863
"13244"	"NCAPD3"	0.417219253747142
"13245"	"EDNRA"	0.416896393017495
"13246"	"SNU13"	0.416249940401957
"13247"	"SMARCD1"	0.415812653242627
"13248"	"SERTAD3"	0.41577997518898
"13249"	"TMEM175"	0.41574781028991
"13250"	"MLIP"	0.415390660186036
"13251"	"MYD88"	0.415285211020938
"13252"	"MIF"	0.415240076677175
"13253"	"LINC00632"	0.415083388292532
"13254"	"UBN2"	0.414773937264919
"13255"	"CTPS1"	0.413948743719817
"13256"	"H1FX"	0.413883239305785
"13257"	"CCDC6"	0.413666359113042
"13258"	"RGPD5"	0.413170582747552
"13259"	"HIST1H2AK"	0.412484764078467
"13260"	"RRP8"	0.412376164509559
"13261"	"HHLA3"	0.412217798170505
"13262"	"EXOSC7"	0.412123917872312
"13263"	"YIPF5"	0.412117007485506
"13264"	"LMNA"	0.411967098516116
"13265"	"CIAO2B"	0.411892755298831
"13266"	"TMEM201"	0.411532174087014
"13267"	"NAMPT"	0.411300247278988
"13268"	"BCAM"	0.411139902627216
"13269"	"ATP5PB"	0.410875203658905
"13270"	"OSBPL10"	0.410799837849386
"13271"	"IRGQ"	0.41046940663746
"13272"	"PIGBOS1"	0.410085903162148
"13273"	"SLX4IP"	0.409557340758007
"13274"	"AC097376.3"	0.409478351007894
"13275"	"POLDIP2"	0.409344433981304
"13276"	"DYNLT3"	0.409317952821154
"13277"	"C11orf74"	0.409314493430256
"13278"	"TMEM131"	0.409228125069347
"13279"	"PLEKHO2"	0.409168820882514
"13280"	"SLC41A3"	0.409113338370186
"13281"	"MACROD1"	0.409101448066006
"13282"	"STK16"	0.408859959330849
"13283"	"RTEL1"	0.408710493134585
"13284"	"RAB6A"	0.408397517749409
"13285"	"EML3"	0.408136270071084
"13286"	"ZNF251"	0.40809164054455
"13287"	"CASC4"	0.407682277125287
"13288"	"RPL36AL"	0.407557963269654
"13289"	"TOM1L2"	0.407364146539453
"13290"	"OXNAD1"	0.407340163901028
"13291"	"C19orf48"	0.407123967710022
"13292"	"MRPL57"	0.40665645537964
"13293"	"RPL15"	0.406324866880711
"13294"	"ATM"	0.406107171333542
"13295"	"FCGR2A"	0.405589196282624
"13296"	"ERCC6L"	0.404921768878914
"13297"	"CEP57L1"	0.404887670095051
"13298"	"ACAP2"	0.404540280508574
"13299"	"SHCBP1"	0.404355019303586
"13300"	"KCTD20"	0.404273434465293
"13301"	"XRN2"	0.403516145789575
"13302"	"PRELID3A"	0.403239044099857
"13303"	"EEF1B2"	0.403071195427104
"13304"	"STAM"	0.403018036097127
"13305"	"ANKS3"	0.402442030851931
"13306"	"MSL2"	0.402228022770979
"13307"	"PACSIN2"	0.402121065647943
"13308"	"USP3"	0.401501471143474
"13309"	"MRPS27"	0.401292677496307
"13310"	"SLC25A29"	0.401276977439809
"13311"	"DPH2"	0.401263832949329
"13312"	"IGF2BP3"	0.401018750837585
"13313"	"SERP1"	0.400936059544303
"13314"	"NT5C3A"	0.400860127549177
"13315"	"COX8A"	0.400552539314443
"13316"	"ACOX3"	0.400365454996197
"13317"	"PSMD5"	0.400263737384234
"13318"	"PBDC1"	0.400005746427566
"13319"	"GALNS"	0.399883874836107
"13320"	"ME2"	0.399690610569817
"13321"	"SNX12"	0.399112150645501
"13322"	"PRPF8"	0.398875966461264
"13323"	"NFE2L2"	0.398620241016899
"13324"	"AL645728.1"	0.39832337222099
"13325"	"B4GALT4"	0.398291572679433
"13326"	"MORF4L1"	0.39827910207347
"13327"	"APBA3"	0.397263216618565
"13328"	"CDAN1"	0.39720067711765
"13329"	"SPPL2B"	0.397041013057436
"13330"	"CCDC50"	0.396946366229209
"13331"	"ANXA5"	0.396693781069241
"13332"	"NOA1"	0.396609309913872
"13333"	"TMEM185B"	0.396508366522241
"13334"	"AL139393.3"	0.396504613368863
"13335"	"VPS4B"	0.39624165428687
"13336"	"FAM177A1"	0.396239415103665
"13337"	"RMDN2"	0.396004921711343
"13338"	"CCDC136"	0.396004921711343
"13339"	"SMURF1"	0.395945988091101
"13340"	"MIOS"	0.395667356609316
"13341"	"FKBP1A"	0.395584271788278
"13342"	"FAM86C1"	0.395475240008363
"13343"	"VAPB"	0.395459652362864
"13344"	"ARIH1"	0.395425636649996
"13345"	"TUBB3"	0.394971015609125
"13346"	"AP1AR"	0.394945728530763
"13347"	"HPS4"	0.394883835303144
"13348"	"DNAJA1"	0.394636482769053
"13349"	"WDR81"	0.394417829974648
"13350"	"TMEM179B"	0.394370425785937
"13351"	"FBXL6"	0.393637851409202
"13352"	"ZNF169"	0.393549379026151
"13353"	"AC127502.2"	0.392550103653269
"13354"	"ING5"	0.392067205137276
"13355"	"FAM120C"	0.391767501969103
"13356"	"MICA"	0.39174821121746
"13357"	"SPARC"	0.391465809864414
"13358"	"ZNF654"	0.391429596592534
"13359"	"GATAD1"	0.391039014187644
"13360"	"HSPG2"	0.390768989981328
"13361"	"PSME1"	0.390727461002336
"13362"	"BTBD7"	0.390374333076332
"13363"	"OSGIN2"	0.38998620227705
"13364"	"PI4KB"	0.388993932511475
"13365"	"ELAC1"	0.388988608245689
"13366"	"ERBB2"	0.388768908620701
"13367"	"UPF1"	0.388750170466432
"13368"	"HIST1H3H"	0.388743042573907
"13369"	"BAX"	0.388519641282664
"13370"	"CABIN1"	0.388272894467557
"13371"	"PHF5A"	0.388257693038489
"13372"	"PSMG3-AS1"	0.387931631672457
"13373"	"MEAF6"	0.387814187575027
"13374"	"CDK5RAP3"	0.387543430596698
"13375"	"RPS5"	0.386843807187749
"13376"	"SUCLG2"	0.385819836015412
"13377"	"NBEAL2"	0.385635303592203
"13378"	"USP21"	0.385547495801133
"13379"	"GPC4"	0.385435015094753
"13380"	"WDFY3"	0.385409641128318
"13381"	"B4GALT7"	0.385359266882693
"13382"	"KIAA1841"	0.385267620693688
"13383"	"RBM15B"	0.385188135617399
"13384"	"PIP4K2A"	0.385156307381077
"13385"	"TRIM8"	0.385128864040931
"13386"	"SUMO1"	0.384826245581777
"13387"	"CCDC9"	0.384653701302465
"13388"	"DPYD"	0.384447648252554
"13389"	"NINJ1"	0.384423047576961
"13390"	"GTF2H2C"	0.384214965660526
"13391"	"PAN2"	0.38420500599792
"13392"	"FAHD2A"	0.383887666958484
"13393"	"TMEM126A"	0.383513220195412
"13394"	"CMTM7"	0.38350833333243
"13395"	"ACTN1"	0.383128526527251
"13396"	"MAP7D1"	0.38288631185151
"13397"	"RNF123"	0.382578277881193
"13398"	"E4F1"	0.382430351488556
"13399"	"AL031595.3"	0.382371832873049
"13400"	"FBXO45"	0.382319742935108
"13401"	"BBS5"	0.381799281206726
"13402"	"CENPI"	0.381799281206726
"13403"	"LTBP1"	0.381169521661415
"13404"	"RPL14"	0.380616397720392
"13405"	"TLN1"	0.380423735717882
"13406"	"SMARCD2"	0.380101653271931
"13407"	"ABCD3"	0.379128335950178
"13408"	"ATP11A"	0.378959964688118
"13409"	"ATAD5"	0.378846890293381
"13410"	"GSPT1"	0.378628979577186
"13411"	"CNIH4"	0.378586931560305
"13412"	"ZDHHC6"	0.378554570301457
"13413"	"RPS3"	0.377523754246359
"13414"	"TBL3"	0.377496025201072
"13415"	"SPRED1"	0.376806758346218
"13416"	"CHD2"	0.376490128878533
"13417"	"YWHAG"	0.376434179877937
"13418"	"TCTN1"	0.375795740450605
"13419"	"DDX24"	0.375395049842426
"13420"	"BICC1"	0.375369371586184
"13421"	"HIST1H3F"	0.374803507790875
"13422"	"VPS28"	0.374703208482903
"13423"	"GNAI1"	0.374456028880121
"13424"	"GLMP"	0.374164762366429
"13425"	"MRPL12"	0.374019560687151
"13426"	"CD47"	0.37388811736555
"13427"	"CAVIN3"	0.373822767310471
"13428"	"MGST3"	0.373702311403998
"13429"	"COL5A1"	0.373636805192012
"13430"	"ZNF573"	0.373623083799354
"13431"	"SCP2"	0.373389802076892
"13432"	"CMPK1"	0.372961631011063
"13433"	"APOO"	0.372795745576137
"13434"	"FOCAD"	0.372558952449381
"13435"	"ZNF331"	0.372418970084472
"13436"	"MRM2"	0.37236951976658
"13437"	"TSTD3"	0.372185656991194
"13438"	"NEAT1"	0.37201110452973
"13439"	"MRPL34"	0.372007612155117
"13440"	"SGMS1"	0.371907253372828
"13441"	"NONO"	0.37188179941391
"13442"	"RANGRF"	0.371707576480304
"13443"	"MICAL3"	0.371660823710404
"13444"	"CYP1B1"	0.371659042485777
"13445"	"DUSP22"	0.371167768571191
"13446"	"ZFP62"	0.37115150055331
"13447"	"ZSWIM8"	0.370993567022964
"13448"	"TVP23B"	0.370601154585448
"13449"	"ODF2L"	0.370543417352061
"13450"	"GDAP1"	0.370538472037657
"13451"	"KIF2C"	0.370268227844789
"13452"	"TMEM19"	0.370157983244758
"13453"	"BBS9"	0.370142789906867
"13454"	"RPS18"	0.370062481396367
"13455"	"LUC7L2"	0.370029206856064
"13456"	"TTC9C"	0.369709179211161
"13457"	"MAPKAP1"	0.369557127535113
"13458"	"SPSB2"	0.369362031437679
"13459"	"DNAJC11"	0.369148446129465
"13460"	"EPB41L2"	0.368655261404749
"13461"	"CDC123"	0.368606673191544
"13462"	"HOXA10"	0.368448325737218
"13463"	"TIMM17A"	0.368217434780758
"13464"	"TMEM50A"	0.367890584511173
"13465"	"RPGR"	0.367525506857079
"13466"	"APPL2"	0.36716828989366
"13467"	"ELP6"	0.366754238714455
"13468"	"EIF4EBP2"	0.366681535096081
"13469"	"GALM"	0.366574425649352
"13470"	"PTPRA"	0.366478195619398
"13471"	"TACC2"	0.365269932506056
"13472"	"RNF19A"	0.365004192069341
"13473"	"TRIM37"	0.364444771155193
"13474"	"ZNF248"	0.363987989231692
"13475"	"DPH6"	0.363936686946623
"13476"	"NEK2"	0.362640111697857
"13477"	"G2E3"	0.362537707537319
"13478"	"PDS5B"	0.361845563450395
"13479"	"PDCD2"	0.361451583545666
"13480"	"PCYOX1"	0.361282635681066
"13481"	"CDKL3"	0.361276914969328
"13482"	"MRPS21"	0.360921701636466
"13483"	"NR1H2"	0.360746704688
"13484"	"MGAT2"	0.359808360226587
"13485"	"CKS2"	0.359725944192746
"13486"	"MSMO1"	0.359706083613266
"13487"	"AFG3L2"	0.359278372792703
"13488"	"RPL36A"	0.359184673893528
"13489"	"GVQW3"	0.359003891730677
"13490"	"UCHL5"	0.358937501539661
"13491"	"CREBZF"	0.358897399951995
"13492"	"GSTK1"	0.358891569164614
"13493"	"QTRT1"	0.358640226493065
"13494"	"CASKIN2"	0.358537965599686
"13495"	"PRDX6"	0.358527444291873
"13496"	"RILPL1"	0.35847440016697
"13497"	"CD276"	0.358390382597365
"13498"	"SRPX"	0.358264188767155
"13499"	"SOBP"	0.357778284087495
"13500"	"WDR5B"	0.357707705952791
"13501"	"GLUD1"	0.357573472588074
"13502"	"ERCC2"	0.357523494083028
"13503"	"ALAS1"	0.357411250915178
"13504"	"GZF1"	0.35727269102497
"13505"	"CRYZ"	0.356987224810664
"13506"	"GRB2"	0.356597874618245
"13507"	"ACTR3"	0.356491343581048
"13508"	"STT3A"	0.356149007266761
"13509"	"SLC29A2"	0.355709818171489
"13510"	"UTP20"	0.355563495355615
"13511"	"RBM38"	0.354698824104826
"13512"	"NDUFB8"	0.354644923255964
"13513"	"KIZ"	0.354307141099733
"13514"	"UBE2E1"	0.35426351273338
"13515"	"ISY1"	0.354170262142034
"13516"	"DENND5A"	0.353588447233749
"13517"	"TAF4"	0.352810592247714
"13518"	"MOSPD2"	0.352535803834429
"13519"	"ACP1"	0.352311135591317
"13520"	"RGS20"	0.352173847072941
"13521"	"POC1A"	0.352068647178999
"13522"	"POLR3F"	0.351852803873934
"13523"	"WDR45"	0.351722653110605
"13524"	"PIK3CA"	0.35168831398786
"13525"	"LYRM4"	0.35138439740605
"13526"	"WWTR1"	0.351253069576531
"13527"	"MYL6"	0.351073145487011
"13528"	"TXNDC9"	0.351026685748514
"13529"	"HIST1H2AG"	0.350906496664872
"13530"	"TRIO"	0.350838017583685
"13531"	"NAA35"	0.349674302312676
"13532"	"RPL26L1"	0.349664234030847
"13533"	"FAM78A"	0.349584718408855
"13534"	"RPL18"	0.349208679864585
"13535"	"ZNF354B"	0.349083333876827
"13536"	"LARP6"	0.348368168737312
"13537"	"MRPL16"	0.348164515643541
"13538"	"ATF2"	0.347956448963379
"13539"	"PTBP1"	0.347646864474412
"13540"	"SNN"	0.347480206222703
"13541"	"RSRC1"	0.347212739463698
"13542"	"USP28"	0.347084871274906
"13543"	"MREG"	0.346984226382368
"13544"	"C1orf226"	0.346964646154289
"13545"	"FNBP1"	0.346753819701112
"13546"	"CIRBP"	0.346619331456677
"13547"	"MAGOH"	0.346531910218249
"13548"	"HIST2H2AB"	0.346439691723785
"13549"	"NDC80"	0.346185993189477
"13550"	"FBXL17"	0.346065965292932
"13551"	"CLCF1"	0.346012728620806
"13552"	"DBR1"	0.345910940026193
"13553"	"RABEP1"	0.345706001429129
"13554"	"ZNF326"	0.345574872311291
"13555"	"CEP128"	0.345222896344501
"13556"	"UBXN1"	0.345187629014973
"13557"	"LRRC45"	0.344656901602032
"13558"	"MRPS14"	0.344242427946037
"13559"	"ZNF562"	0.343930624907083
"13560"	"SRSF5"	0.342964175496676
"13561"	"AC009041.2"	0.342543402097798
"13562"	"PDGFC"	0.342299931379923
"13563"	"CARM1"	0.342173823752348
"13564"	"MAP4K5"	0.342019213851926
"13565"	"BCLAF3"	0.3414063659873
"13566"	"ZNF23"	0.341117659646248
"13567"	"CPLANE1"	0.341030725028175
"13568"	"DELE1"	0.340008818645597
"13569"	"MXD3"	0.339919674582634
"13570"	"CAPN7"	0.339306561903225
"13571"	"FAM178B"	0.338761491635583
"13572"	"BEND3"	0.338746145946707
"13573"	"AL355075.4"	0.338618740912521
"13574"	"MTPAP"	0.3384515131646
"13575"	"DYNLL1"	0.33835960169946
"13576"	"ZNF688"	0.337966960351169
"13577"	"NCSTN"	0.337810893281022
"13578"	"SIPA1L2"	0.33760717875891
"13579"	"LEPROT"	0.337473274426947
"13580"	"INO80B"	0.337470783742827
"13581"	"YTHDC2"	0.337370799955925
"13582"	"ZIM3"	0.336928526078169
"13583"	"ISCA1"	0.33641803874041
"13584"	"ATP6V0E2"	0.336270901168824
"13585"	"FBXO17"	0.336265434455992
"13586"	"EXOC8"	0.335534582481275
"13587"	"DCTN2"	0.335280621909645
"13588"	"DNAJC5"	0.335123180943442
"13589"	"NRDE2"	0.33512126638848
"13590"	"POGLUT2"	0.335054772965498
"13591"	"CC2D1B"	0.33481261647249
"13592"	"ZNF430"	0.334603975499396
"13593"	"SLC35G1"	0.334339401022883
"13594"	"MROH1"	0.33432542992664
"13595"	"RBM43"	0.334078972450492
"13596"	"NCKAP1"	0.334027428293982
"13597"	"S100PBP"	0.333535111107442
"13598"	"ALAD"	0.333373574243537
"13599"	"EID3"	0.333055146333914
"13600"	"NAA38"	0.332136065420758
"13601"	"TCHP"	0.331833768633059
"13602"	"HEMK1"	0.33142501890095
"13603"	"NFYB"	0.331143482190521
"13604"	"BIN1"	0.331102169072645
"13605"	"LARS2"	0.33094496329449
"13606"	"BUB1B"	0.330856417861098
"13607"	"BMPR2"	0.330565188790981
"13608"	"AP1G1"	0.33048282548987
"13609"	"MTFR1L"	0.330026189549871
"13610"	"JAGN1"	0.329609557356791
"13611"	"RBMXL1"	0.328696823106753
"13612"	"RC3H2"	0.327908398041761
"13613"	"TNFAIP1"	0.327875902593306
"13614"	"CKAP2L"	0.327859885335936
"13615"	"ISOC1"	0.327248523479998
"13616"	"TULP4"	0.327001325192563
"13617"	"WBP4"	0.326867939039035
"13618"	"RPL7A"	0.325948937649999
"13619"	"SACM1L"	0.325909141168613
"13620"	"PDIA6"	0.325860647756856
"13621"	"GALE"	0.325717821680257
"13622"	"B3GNT10"	0.324975667284814
"13623"	"COA5"	0.324891249902508
"13624"	"DNAJB4"	0.324696745848995
"13625"	"AL450998.2"	0.324134501598373
"13626"	"ATP5F1D"	0.324016597507299
"13627"	"ARHGEF19"	0.323752824639117
"13628"	"NKX2-2"	0.323694597219863
"13629"	"ADAMTS1"	0.323593921542765
"13630"	"SPIN1"	0.323498476426046
"13631"	"HIPK1"	0.323376511050879
"13632"	"R3HCC1L"	0.323324104357626
"13633"	"COQ10A"	0.323214343020213
"13634"	"RPS8"	0.323151764740765
"13635"	"BRIX1"	0.323101552631196
"13636"	"SDHAF3"	0.323079222748618
"13637"	"LAMC1"	0.323026850959469
"13638"	"ZNF334"	0.322496620506244
"13639"	"GADD45B"	0.322400880611205
"13640"	"RAB11FIP4"	0.32225900530528
"13641"	"SRSF8"	0.321984788126379
"13642"	"TNS2"	0.321956931649229
"13643"	"SPPL3"	0.321951991740538
"13644"	"PRKAR1A"	0.321875625687413
"13645"	"ARFGAP1"	0.321701020112632
"13646"	"ASAP1-IT2"	0.321464368535969
"13647"	"TNRC6B"	0.321212422319132
"13648"	"HIC1"	0.321029619438358
"13649"	"CD83"	0.321009899192345
"13650"	"TTL"	0.320864778591055
"13651"	"MED11"	0.320780242488862
"13652"	"TCFL5"	0.320775276023477
"13653"	"SFT2D1"	0.320531467317432
"13654"	"ZBTB24"	0.32049008614781
"13655"	"SDHAF4"	0.320202088983735
"13656"	"PDK1"	0.319963913191773
"13657"	"C5orf15"	0.319431908466318
"13658"	"BICD2"	0.318834882503135
"13659"	"SNRNP25"	0.318770488872913
"13660"	"ZNF322"	0.318647383274316
"13661"	"RTN4"	0.318292491768544
"13662"	"TRAF3IP1"	0.317889730829143
"13663"	"EI24"	0.317122239085682
"13664"	"TRIM38"	0.3166673438365
"13665"	"RFC2"	0.316408435745861
"13666"	"TAF9B"	0.316299391002687
"13667"	"NUBP1"	0.316284095358943
"13668"	"YIPF1"	0.316165536225049
"13669"	"VPS53"	0.315795795935115
"13670"	"UBE2K"	0.315678135502089
"13671"	"MED23"	0.315567066097779
"13672"	"ZNF324"	0.31555329335887
"13673"	"SET"	0.315134113168483
"13674"	"MAP2K1"	0.314979893489449
"13675"	"RAP2B"	0.314889401333408
"13676"	"PSMC4"	0.314621165667124
"13677"	"R3HDM1"	0.314536995597887
"13678"	"CCND1"	0.314512206282157
"13679"	"NDUFC2"	0.314173072136808
"13680"	"CPSF3"	0.313967458588232
"13681"	"PITPNA-AS1"	0.313931274573086
"13682"	"DBN1"	0.313789311543667
"13683"	"MRPL55"	0.313532696120736
"13684"	"DIP2B"	0.313506214505841
"13685"	"ORMDL1"	0.313404672285162
"13686"	"KIF14"	0.313112555512506
"13687"	"IL17RD"	0.312942775410315
"13688"	"TFPT"	0.312891757740054
"13689"	"ERVK13-1"	0.312508979720447
"13690"	"NOTCH1"	0.31210316007146
"13691"	"FNIP1"	0.311888236551432
"13692"	"ABHD13"	0.311758103416984
"13693"	"SUSD6"	0.311542823539049
"13694"	"YIPF4"	0.310394439977529
"13695"	"PCBD1"	0.309982949637079
"13696"	"AL450326.1"	0.30979063350339
"13697"	"PECAM1"	0.309450641957452
"13698"	"FZD5"	0.309318510170787
"13699"	"DCUN1D4"	0.309262960190822
"13700"	"RHOT2"	0.309248446003256
"13701"	"AIDA"	0.309242894971423
"13702"	"PGK1"	0.308793287973955
"13703"	"PLEKHM3"	0.308721073172268
"13704"	"KCNE4"	0.308617676510178
"13705"	"GLIS2"	0.308609166376624
"13706"	"MYCBP2"	0.308382935950028
"13707"	"MGAT4A"	0.307981796046594
"13708"	"NUMBL"	0.307763145157379
"13709"	"DNAJC13"	0.307684904470428
"13710"	"TARS"	0.307391157736412
"13711"	"PAXBP1"	0.307214457153469
"13712"	"GTF2F1"	0.306906455645396
"13713"	"GALNT4"	0.306216786985329
"13714"	"TOP2B"	0.306088527341669
"13715"	"TAF15"	0.305660302800119
"13716"	"HIST1H1E"	0.305501753648396
"13717"	"WDHD1"	0.304936670202554
"13718"	"ZNF598"	0.30487311585642
"13719"	"SSBP1"	0.304795785486629
"13720"	"GTSE1"	0.304378544103791
"13721"	"MAP1LC3B"	0.304113160632052
"13722"	"FOXJ2"	0.303759678693785
"13723"	"ADSS"	0.30371737615482
"13724"	"COMMD6"	0.303558549642423
"13725"	"NTAN1"	0.303470502163476
"13726"	"SLAIN2"	0.30322202338908
"13727"	"ATXN2L"	0.303129368900465
"13728"	"AP2A2"	0.302406617062095
"13729"	"BCL2L13"	0.302025778860594
"13730"	"RNF115"	0.301969461962322
"13731"	"VDAC1"	0.301673601685902
"13732"	"SMARCA5"	0.301590704457653
"13733"	"TIMM17B"	0.301582642409501
"13734"	"TASP1"	0.300880809643819
"13735"	"GRK2"	0.300813424106025
"13736"	"PEX10"	0.300631550122619
"13737"	"FAM204A"	0.300346498227444
"13738"	"ARMC9"	0.300302399504842
"13739"	"NIPSNAP3A"	0.300129953069487
"13740"	"CCT4"	0.300079634875057
"13741"	"SMC2"	0.300071462304361
"13742"	"TMEM138"	0.300010270268528
"13743"	"SPATS2L"	0.299966132241796
"13744"	"IPO13"	0.299862893445969
"13745"	"UBFD1"	0.299804461007086
